#  N  alpha  stepsdec  av(e)   err(e)   P(sol)  runtime   std(runtime)    nsamples
4096	3.970	1	3.379	0.063	0.060	2026.971	105.439	1000
4096	3.980	1	4.479	0.380	0.042	10153.438	47.206	48
4096	4.000	1	4.613	0.072	0.011	321.262	3.988	1000
4096	4.020	1	5.496	0.079	0.004	2171.916	114.659	1000
4096	4.040	1	6.467	0.280	0.011	7981.433	265.989	90
4096	4.055	1	7.174	0.401	0.000	10497.087	43.823	46
4096	4.060	1	7.644	0.324	0.000	5461.922	11.182	90
4096	4.070	1	7.971	0.091	0.000	3492.126	130.726	1000
4096	4.080	1	9.000	0.310	0.000	8172.586	274.566	87
4096	4.100	1	9.784	0.335	0.000	8233.455	272.044	88
4096	4.120	1	10.932	0.378	0.000	8253.784	277.906	88
4096	4.140	1	12.698	0.335	0.000	5683.419	13.343	86
4096	4.150	1	13.114	0.533	0.000	10982.636	44.036	44
4096	4.170	1	14.360	0.358	0.000	5740.174	11.390	86
4096	4.200	1	17.977	0.630	0.000	11343.070	49.347	43
4096	4.220	1	18.833	0.431	0.000	5888.321	12.943	84
4096	3.800	5	0.004	0.002	0.996	394.337	5.198	1000
4096	3.840	5	0.006	0.003	0.995	525.598	7.584	1000
4096	3.870	5	0.016	0.004	0.984	563.888	6.891	1000
4096	3.920	5	0.102	0.011	0.912	2908.923	252.230	1000
4096	3.940	5	0.186	0.016	0.853	2937.593	287.335	1000
4096	3.960	5	0.319	0.020	0.756	3031.113	286.168	1000
4096	3.980	5	0.545	0.028	0.650	3250.072	300.700	1000
4096	4.000	5	0.845	0.036	0.514	3595.006	301.204	1000
4096	4.020	5	1.260	0.044	0.384	3570.251	313.400	1000
4096	4.040	5	1.850	0.052	0.237	4545.071	318.492	1000
4096	4.055	5	2.320	0.060	0.188	3357.039	324.743	1000
4096	4.070	5	2.891	0.066	0.117	3488.623	328.572	1000
4096	4.080	5	3.427	0.069	0.066	3353.397	324.157	1000
4096	4.100	5	4.400	0.076	0.033	2316.814	238.923	1000
4096	4.120	5	5.539	0.082	0.009	4114.330	335.093	1000
4096	4.150	5	7.275	0.088	0.002	3804.925	337.067	1000
4096	4.200	5	10.733	0.102	0.000	3450.692	342.245	1000
4096	3.970	10	0.074	0.010	0.940	3419.938	260.677	973
4096	4.020	10	0.454	0.028	0.699	4485.079	362.937	840
4096	4.040	10	0.762	0.040	0.570	4857.043	392.862	766
4096	4.060	10	1.283	0.058	0.384	5470.203	490.409	640
4096	4.080	10	2.000	0.075	0.240	6448.175	574.960	559
4096	4.100	10	2.734	0.081	0.118	6388.475	597.244	549
4096	4.120	10	3.760	0.117	0.057	8115.700	838.103	387
4096	4.140	10	4.679	0.138	0.037	8682.548	919.100	352
4096	4.170	10	6.606	0.148	0.003	8656.638	934.331	348
4096	4.220	10	10.569	0.198	0.000	9985.438	1140.482	288
8192	3.750	1	0.021	0.005	0.979	657.088	3.862	1000
8192	3.800	1	0.066	0.009	0.940	828.526	8.749	1000
8192	3.820	1	0.101	0.011	0.913	796.360	4.037	1000
8192	3.840	1	0.198	0.015	0.830	848.841	3.816	1000
8192	3.860	1	0.350	0.022	0.739	874.528	3.838	994
8192	3.870	1	0.071	0.069	0.929	33100.500	1098.308	14
8192	3.880	1	0.521	0.027	0.640	1024.210	11.967	1000
8192	3.900	1	0.835	0.033	0.487	956.390	3.157	979
8192	3.920	1	1.322	0.042	0.327	1058.158	6.578	1000
8192	3.940	1	1.500	0.323	0.250	39762.667	392.537	12
8192	3.950	1	2.302	0.059	0.165	1046.091	1.439	1000
8192	3.960	1	2.417	0.506	0.167	40407.833	334.455	12
8192	3.970	1	3.150	0.069	0.087	7704.006	405.964	957
8192	3.980	1	3.167	0.654	0.083	41118.250	351.235	12
8192	4.000	1	4.715	0.084	0.025	1093.287	0.744	1000
8192	4.020	1	6.245	0.099	0.006	12907.970	531.870	831
8192	4.040	1	7.591	0.408	0.000	26753.114	1314.348	44
8192	4.055	1	7.500	0.840	0.000	43273.600	139.916	10
8192	4.060	1	9.591	0.486	0.000	22310.523	44.476	44
8192	4.070	1	10.561	0.115	0.000	10002.687	480.105	929
8192	4.080	1	10.477	0.557	0.000	27228.455	1345.323	44
8192	4.100	1	13.390	0.621	0.000	27818.976	1417.924	41
8192	4.120	1	15.650	0.725	0.000	28289.750	1463.601	40
8192	4.140	1	17.700	0.646	0.000	23152.375	48.845	40
8192	4.150	1	22.300	1.049	0.000	44960.100	128.065	10
8192	4.170	1	22.825	0.815	0.000	23493.300	57.848	40
8192	4.200	1	25.500	1.202	0.000	46286.600	255.978	10
8192	4.220	1	30.125	0.726	0.000	24096.150	57.902	40
8192	3.800	5	0.000	0.000	1.000	1141.011	12.562	1000
8192	3.840	5	0.000	0.000	1.000	3211.350	332.047	1000
8192	3.870	5	0.000	0.000	1.000	10710.275	1093.272	342
8192	3.920	5	0.011	0.006	0.989	13251.212	1659.063	269
8192	3.940	5	0.019	0.009	0.984	11686.373	1529.512	314
8192	3.960	5	0.066	0.008	0.939	5886.094	534.093	1000
8192	3.980	5	0.163	0.015	0.871	6345.565	559.136	1000
8192	4.000	5	0.412	0.026	0.734	6918.795	623.949	1000
8192	4.020	5	0.798	0.036	0.543	6722.194	620.015	1000
8192	4.040	5	1.578	0.055	0.362	7402.039	652.770	1000
8192	4.055	5	2.298	0.062	0.201	7131.846	652.835	1000
8192	4.070	5	3.147	0.075	0.117	7882.877	659.285	1000
8192	4.080	5	3.975	0.080	0.064	7478.438	691.826	1000
8192	4.100	5	5.825	0.099	0.023	7179.952	627.921	1000
8192	4.120	5	7.649	0.109	0.004	6757.509	656.425	1000
8192	4.150	5	11.153	0.209	0.000	11682.423	1902.869	333
8192	4.200	5	18.502	0.272	0.000	12375.410	2198.717	295
8192	3.970	10	0.011	0.003	0.989	7785.491	640.880	982
8192	4.020	10	0.140	0.015	0.894	8184.261	640.144	1000
8192	4.040	10	0.438	0.027	0.727	10880.436	831.245	1000
8192	4.060	10	0.990	0.044	0.514	12096.840	873.300	995
8192	4.080	10	1.815	0.060	0.308	13350.362	954.639	948
8192	4.100	10	3.165	0.081	0.128	14506.821	1018.038	878
8192	4.120	10	4.876	0.100	0.047	14676.577	1035.343	887
8192	4.140	10	7.076	0.112	0.008	15054.835	1065.683	857
8192	4.170	10	10.664	0.128	0.000	14978.255	1063.417	868
8192	4.220	10	17.604	0.148	0.000	15386.113	1109.944	853
16384	3.750	1	0.003	0.002	0.997	2235.439	21.614	1000
16384	3.800	1	0.007	0.003	0.993	3375.381	308.730	1000
16384	3.820	1	0.013	0.004	0.987	2894.368	19.674	996
16384	3.840	1	0.038	0.007	0.965	3660.744	274.283	1000
16384	3.860	1	0.048	0.007	0.953	3107.243	19.164	1000
16384	3.870	1	0.000	0.000	1.000	129664.400	6126.893	5
16384	3.880	1	0.126	0.012	0.887	3459.693	20.595	992
16384	3.900	1	0.208	0.017	0.835	3916.202	36.051	992
16384	3.920	1	0.463	0.027	0.690	4600.514	289.145	966
16384	3.940	1	0.500	0.433	0.750	149895.750	7188.704	4
16384	3.950	1	1.208	0.045	0.389	4354.783	16.356	946
16384	3.960	1	2.250	0.217	0.000	170049.250	276.979	4
16384	3.970	1	2.013	0.061	0.223	19673.445	1302.909	964
16384	3.980	1	2.250	0.545	0.000	171830.750	546.562	4
16384	4.000	1	4.313	0.087	0.042	5484.998	372.231	913
16384	4.020	1	6.350	0.110	0.014	19773.501	1353.040	949
16384	4.040	1	9.500	1.750	0.000	134264.000	15101.262	8
16384	4.055	1	12.000	1.696	0.000	178109.750	665.947	4
16384	4.060	1	13.000	0.771	0.000	91840.500	318.190	8
16384	4.070	1	13.909	0.158	0.001	21061.734	1477.360	877
16384	4.080	1	16.500	1.403	0.000	137161.500	15388.535	8
16384	4.100	1	18.500	1.369	0.000	138267.875	15378.581	8
16384	4.120	1	27.000	1.768	0.000	139430.750	15522.876	8
16384	4.140	1	30.000	1.581	0.000	95831.500	176.594	8
16384	4.150	1	39.750	3.286	0.000	187938.500	460.651	4
16384	4.170	1	40.375	2.069	0.000	97416.125	366.316	8
16384	4.200	1	45.500	3.767	0.000	191138.500	522.427	4
16384	4.220	1	53.250	2.178	0.000	99549.875	294.172	8
16384	3.800	5	0.000	0.000	1.000	9114.026	1099.613	687
16384	3.840	5	0.000	0.000	1.000	11822.773	1525.860	538
16384	3.870	5	0.000	0.000	1.000	188820.667	19359.804	21
16384	3.920	5	0.006	0.006	0.994	26460.064	5113.484	173
16384	3.940	5	0.000	0.000	1.000	24456.880	5046.858	208
16384	3.960	5	0.006	0.006	0.994	29861.274	6634.773	175
16384	3.980	5	0.021	0.012	0.979	34990.279	9741.392	140
16384	4.000	5	0.096	0.011	0.920	16324.064	1391.837	1000
16384	4.020	5	0.292	0.022	0.798	18226.120	1348.751	1000
16384	4.040	5	0.906	0.042	0.541	21523.341	1790.295	1000
16384	4.055	5	1.789	0.065	0.336	23933.309	1773.857	1000
16384	4.070	5	3.125	0.084	0.160	25222.964	1807.932	1000
16384	4.080	5	4.498	0.101	0.086	26529.960	1820.774	1000
16384	4.100	5	7.608	0.128	0.014	26850.728	1834.212	998
16384	4.120	5	12.379	0.604	0.000	80029.500	27118.586	66
16384	4.150	5	18.250	0.845	0.000	131275.333	48503.131	36
16384	4.200	5	31.610	0.744	0.000	120335.610	44528.335	41
16384	3.970	10	0.000	0.000	1.000	24558.534	7753.726	58
16384	4.020	10	0.061	0.032	0.959	36381.694	8438.668	98
16384	4.040	10	0.220	0.064	0.862	37306.691	8795.981	123
16384	4.060	10	0.559	0.093	0.693	49479.772	9056.355	127
16384	4.080	10	1.597	0.170	0.403	65952.065	11756.904	139
16384	4.100	10	3.994	0.253	0.141	70871.314	11764.507	156
16384	4.120	10	7.100	0.285	0.006	64119.461	8917.424	180
16384	4.140	10	11.595	0.358	0.006	65692.712	9949.347	163
16384	4.170	10	18.235	0.380	0.000	69379.335	9407.049	200
16384	4.220	10	32.643	0.461	0.000	73035.873	9146.529	213
32768	3.750	1	0.000	0.000	1.000	6554.561	86.118	237
32768	3.800	1	0.000	0.000	1.000	8807.470	884.529	202
32768	3.820	1	0.000	0.000	1.000	8716.291	128.153	172
32768	3.840	1	0.000	0.000	1.000	9113.261	122.949	153
32768	3.860	1	0.000	0.000	1.000	10203.577	184.997	104
32768	3.880	1	0.000	0.000	1.000	11339.927	192.312	124
32768	3.900	1	0.008	0.008	0.992	12433.115	216.364	122
32768	3.920	1	0.045	0.020	0.955	15803.495	516.932	111
32768	3.950	1	0.151	0.045	0.872	15867.047	264.745	86
32768	3.970	1	0.625	0.105	0.602	143303.216	22318.780	88
32768	4.000	1	2.250	0.228	0.238	19384.083	131.863	84
32768	4.020	1	5.534	0.432	0.017	232868.328	33433.995	58
32768	4.070	1	16.709	0.718	0.000	249413.618	35357.880	55
32768	3.840	5	0.000	0.000	1.000	9949.000	988.535	2
32768	3.870	5	0.000	0.000	1.000	13439.800	415.576	5
32768	3.920	5	0.000	0.000	1.000	21239.100	1176.014	20
32768	3.940	5	0.000	0.000	1.000	23444.121	1190.268	33
32768	3.960	5	0.000	0.000	1.000	27931.976	1266.142	41
32768	3.980	5	0.000	0.000	1.000	34882.649	1271.117	57
32768	4.000	5	0.013	0.013	0.987	43131.649	1516.927	77
32768	4.020	5	0.054	0.028	0.964	52419.938	1593.583	112
32768	4.040	5	0.172	0.048	0.881	67245.403	1833.404	134
32768	4.055	5	0.512	0.096	0.709	81170.496	2182.728	127
32768	4.070	5	2.007	0.176	0.317	110577.641	2079.397	145
32768	4.080	5	3.788	0.277	0.130	123713.890	2540.114	146
32768	4.100	5	8.632	0.352	0.000	117390.112	2605.046	152
32768	4.120	5	16.108	0.495	0.000	128865.385	2910.005	130
32768	4.150	5	28.703	0.530	0.000	127845.812	2144.326	165
32768	4.200	5	56.702	0.604	0.000	120784.143	2218.271	168
