#  N  alpha  stepsdec  av(e)   err(e)   P(sol)  runtime   std(runtime)    nsamples
2048	4.150	5	4.660	0.069	0.010	320.780	0.721	1000
2048	4.200	5	6.427	0.073	0.001	317.562	0.650	1000
4096	3.800	5	0.004	0.002	0.996	394.337	5.198	1000
4096	3.840	5	0.006	0.003	0.995	525.598	7.584	1000
4096	3.870	5	0.016	0.004	0.984	563.888	6.891	1000
4096	3.920	5	0.102	0.011	0.912	2908.923	252.230	1000
4096	3.940	5	0.186	0.016	0.853	2937.593	287.335	1000
4096	3.960	5	0.319	0.020	0.756	3031.113	286.168	1000
4096	3.980	5	0.545	0.028	0.650	3250.072	300.700	1000
4096	4.000	5	0.845	0.036	0.514	3595.006	301.204	1000
4096	4.020	5	1.260	0.044	0.384	3570.251	313.400	1000
4096	4.040	5	1.850	0.052	0.237	4545.071	318.492	1000
4096	4.055	5	2.320	0.060	0.188	3357.039	324.743	1000
4096	4.070	5	2.891	0.066	0.117	3488.623	328.572	1000
4096	4.080	5	3.427	0.069	0.066	3353.397	324.157	1000
4096	4.100	5	4.400	0.076	0.033	2316.814	238.923	1000
4096	4.120	5	5.539	0.082	0.009	4114.330	335.093	1000
4096	4.150	5	7.275	0.088	0.002	3804.925	337.067	1000
4096	4.200	5	10.733	0.102	0.000	3450.692	342.245	1000
8192	3.800	5	0.000	0.000	1.000	1141.011	12.562	1000
8192	3.840	5	0.000	0.000	1.000	3211.350	332.047	1000
8192	3.870	5	0.000	0.000	1.000	10710.275	1093.272	342
8192	3.920	5	0.011	0.006	0.989	13251.212	1659.063	269
8192	3.940	5	0.019	0.009	0.984	11686.373	1529.512	314
8192	3.960	5	0.066	0.008	0.939	5886.094	534.093	1000
8192	3.980	5	0.163	0.015	0.871	6345.565	559.136	1000
8192	4.000	5	0.412	0.026	0.734	6918.795	623.949	1000
8192	4.020	5	0.798	0.036	0.543	6722.194	620.015	1000
8192	4.040	5	1.578	0.055	0.362	7402.039	652.770	1000
8192	4.055	5	2.298	0.062	0.201	7131.846	652.835	1000
8192	4.070	5	3.147	0.075	0.117	7882.877	659.285	1000
8192	4.080	5	3.975	0.080	0.064	7478.438	691.826	1000
8192	4.100	5	5.825	0.099	0.023	7179.952	627.921	1000
8192	4.120	5	7.649	0.109	0.004	6757.509	656.425	1000
8192	4.150	5	11.153	0.209	0.000	11682.423	1902.869	333
8192	4.200	5	18.502	0.272	0.000	12375.410	2198.717	295
16384	3.800	5	0.000	0.000	1.000	9114.026	1099.613	687
16384	3.840	5	0.000	0.000	1.000	11822.773	1525.860	538
16384	3.870	5	0.000	0.000	1.000	188820.667	19359.804	21
16384	3.920	5	0.006	0.006	0.994	26460.064	5113.484	173
16384	3.940	5	0.000	0.000	1.000	24456.880	5046.858	208
16384	3.960	5	0.006	0.006	0.994	29861.274	6634.773	175
16384	3.980	5	0.021	0.012	0.979	34990.279	9741.392	140
16384	4.000	5	0.096	0.011	0.920	16324.064	1391.837	1000
16384	4.020	5	0.292	0.022	0.798	18226.120	1348.751	1000
16384	4.040	5	0.906	0.042	0.541	21523.341	1790.295	1000
16384	4.055	5	1.789	0.065	0.336	23933.309	1773.857	1000
16384	4.070	5	3.125	0.084	0.160	25222.964	1807.932	1000
16384	4.080	5	4.498	0.101	0.086	26529.960	1820.774	1000
16384	4.100	5	7.608	0.128	0.014	26850.728	1834.212	998
16384	4.120	5	12.379	0.604	0.000	80029.500	27118.586	66
16384	4.150	5	18.250	0.845	0.000	131275.333	48503.131	36
16384	4.200	5	31.610	0.744	0.000	120335.610	44528.335	41
32768	3.840	5	0.000	0.000	1.000	9949.000	988.535	2
32768	3.870	5	0.000	0.000	1.000	13439.800	415.576	5
32768	3.920	5	0.000	0.000	1.000	21239.100	1176.014	20
32768	3.940	5	0.000	0.000	1.000	23444.121	1190.268	33
32768	3.960	5	0.000	0.000	1.000	27931.976	1266.142	41
32768	3.980	5	0.000	0.000	1.000	34882.649	1271.117	57
32768	4.000	5	0.013	0.013	0.987	43131.649	1516.927	77
32768	4.020	5	0.054	0.028	0.964	52419.938	1593.583	112
32768	4.040	5	0.172	0.048	0.881	67245.403	1833.404	134
32768	4.055	5	0.512	0.096	0.709	81170.496	2182.728	127
32768	4.070	5	2.007	0.176	0.317	110577.641	2079.397	145
32768	4.080	5	3.788	0.277	0.130	123713.890	2540.114	146
32768	4.100	5	8.632	0.352	0.000	117390.112	2605.046	152
32768	4.120	5	16.108	0.495	0.000	128865.385	2910.005	130
32768	4.150	5	28.703	0.530	0.000	127845.812	2144.326	165
32768	4.200	5	56.702	0.604	0.000	120784.143	2218.271	168
